userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000027220	Syt13	synaptotagmin XIII	80976	https://www.ncbi.nlm.nih.gov/gene/?term=80976
ENSMUSG00000027306	Nusap1	nucleolar and spindle associated protein 1	108907	https://www.ncbi.nlm.nih.gov/gene/?term=108907
ENSMUSG00000027469	Tpx2	TPX2, microtubule-associated	72119	https://www.ncbi.nlm.nih.gov/gene/?term=72119
ENSMUSG00000027849	Syt6	synaptotagmin VI	54524	https://www.ncbi.nlm.nih.gov/gene/?term=54524
ENSMUSG00000027962	Vcam1	vascular cell adhesion molecule 1	22329	https://www.ncbi.nlm.nih.gov/gene/?term=22329
ENSMUSG00000028018	Gstcd	glutathione S-transferase, C-terminal domain containing	67553	https://www.ncbi.nlm.nih.gov/gene/?term=67553
ENSMUSG00000028031	Dkk2	dickkopf WNT signaling pathway inhibitor 2	56811	https://www.ncbi.nlm.nih.gov/gene/?term=56811
ENSMUSG00000028234	Rps20	ribosomal protein S20	67427	https://www.ncbi.nlm.nih.gov/gene/?term=67427
ENSMUSG00000028347	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	230157	https://www.ncbi.nlm.nih.gov/gene/?term=230157
ENSMUSG00000028545	Bend5	BEN domain containing 5	67621	https://www.ncbi.nlm.nih.gov/gene/?term=67621
ENSMUSG00000028678	Kif2c	kinesin family member 2C	73804	https://www.ncbi.nlm.nih.gov/gene/?term=73804
ENSMUSG00000028873	Cdca8	cell division cycle associated 8	52276	https://www.ncbi.nlm.nih.gov/gene/?term=52276
ENSMUSG00000028936	Rpl22	ribosomal protein L22	19934	https://www.ncbi.nlm.nih.gov/gene/?term=19934
ENSMUSG00000029153	Ociad2	OCIA domain containing 2	433904	https://www.ncbi.nlm.nih.gov/gene/?term=433904
ENSMUSG00000029337	Fgf5	fibroblast growth factor 5	14176	https://www.ncbi.nlm.nih.gov/gene/?term=14176
ENSMUSG00000029380	Cxcl1	chemokine (C-X-C motif) ligand 1	14825	https://www.ncbi.nlm.nih.gov/gene/?term=14825
ENSMUSG00000029683	Lmod2	leiomodin 2 (cardiac)	93677	https://www.ncbi.nlm.nih.gov/gene/?term=93677
ENSMUSG00000029735	Tpk1	thiamine pyrophosphokinase	29807	https://www.ncbi.nlm.nih.gov/gene/?term=29807
ENSMUSG00000030433	Sbk2	SH3-binding domain kinase family, member 2	381836	https://www.ncbi.nlm.nih.gov/gene/?term=381836
ENSMUSG00000030814	Bcl7c	B cell CLL/lymphoma 7C	12055	https://www.ncbi.nlm.nih.gov/gene/?term=12055
ENSMUSG00000030827	Fgf21	NA	56636	https://www.ncbi.nlm.nih.gov/gene/?term=56636
ENSMUSG00000030867	Plk1	polo like kinase 1	18817	https://www.ncbi.nlm.nih.gov/gene/?term=18817
ENSMUSG00000031554	Adam5	a disintegrin and metallopeptidase domain 5	11499	https://www.ncbi.nlm.nih.gov/gene/?term=11499
ENSMUSG00000031962	Cdh15	cadherin 15	12555	https://www.ncbi.nlm.nih.gov/gene/?term=12555
ENSMUSG00000032218	Ccnb2	cyclin B2	12442	https://www.ncbi.nlm.nih.gov/gene/?term=12442
ENSMUSG00000032291	Crabp1	cellular retinoic acid binding protein I	12903	https://www.ncbi.nlm.nih.gov/gene/?term=12903
ENSMUSG00000033419	Snap91	synaptosomal-associated protein 91	20616	https://www.ncbi.nlm.nih.gov/gene/?term=20616
ENSMUSG00000033458	Fan1	FANCD2/FANCI-associated nuclease 1	330554	https://www.ncbi.nlm.nih.gov/gene/?term=330554
ENSMUSG00000034855	Cxcl10	chemokine (C-X-C motif) ligand 10	15945	https://www.ncbi.nlm.nih.gov/gene/?term=15945
ENSMUSG00000036777	Anln	anillin, actin binding protein	68743	https://www.ncbi.nlm.nih.gov/gene/?term=68743
ENSMUSG00000037318	Traf3ip3	TRAF3 interacting protein 3	215243	https://www.ncbi.nlm.nih.gov/gene/?term=215243
ENSMUSG00000037725	Ckap2	cytoskeleton associated protein 2	80986	https://www.ncbi.nlm.nih.gov/gene/?term=80986
ENSMUSG00000038155	Gstp2	glutathione S-transferase, pi 2	14869	https://www.ncbi.nlm.nih.gov/gene/?term=14869
ENSMUSG00000038193	Hand2	heart and neural crest derivatives expressed 2	15111	https://www.ncbi.nlm.nih.gov/gene/?term=15111
ENSMUSG00000038560	Sp6	trans-acting transcription factor 6	83395	https://www.ncbi.nlm.nih.gov/gene/?term=83395
ENSMUSG00000039481	Nrtn	neurturin	18188	https://www.ncbi.nlm.nih.gov/gene/?term=18188
ENSMUSG00000039883	Lrrc17	leucine rich repeat containing 17	74511	https://www.ncbi.nlm.nih.gov/gene/?term=74511
ENSMUSG00000040564	Apoc1	apolipoprotein C-I	11812	https://www.ncbi.nlm.nih.gov/gene/?term=11812
ENSMUSG00000041220	Elovl6	ELOVL family member 6, elongation of long chain fatty acids (yeast)	170439	https://www.ncbi.nlm.nih.gov/gene/?term=170439
ENSMUSG00000041954	Tnfrsf18	tumor necrosis factor receptor superfamily, member 18	21936	https://www.ncbi.nlm.nih.gov/gene/?term=21936
ENSMUSG00000042045	Sln	sarcolipin	66402	https://www.ncbi.nlm.nih.gov/gene/?term=66402
ENSMUSG00000043165	Lor	loricrin	16939	https://www.ncbi.nlm.nih.gov/gene/?term=16939
ENSMUSG00000043531	Sorcs1	sortilin-related VPS10 domain containing receptor 1	58178	https://www.ncbi.nlm.nih.gov/gene/?term=58178
ENSMUSG00000044393	Dsg2	desmoglein 2	13511	https://www.ncbi.nlm.nih.gov/gene/?term=13511
ENSMUSG00000044927	H1fx	H1 histone family, member X	243529	https://www.ncbi.nlm.nih.gov/gene/?term=243529
ENSMUSG00000045007	Tubg2	tubulin, gamma 2	103768	https://www.ncbi.nlm.nih.gov/gene/?term=103768
ENSMUSG00000045273	Cenph	centromere protein H	26886	https://www.ncbi.nlm.nih.gov/gene/?term=26886
ENSMUSG00000045328	Cenpe	centromere protein E	229841	https://www.ncbi.nlm.nih.gov/gene/?term=229841
ENSMUSG00000046593	Tmem215	transmembrane protein 215	320500	https://www.ncbi.nlm.nih.gov/gene/?term=320500
ENSMUSG00000047343	Mettl21c	methyltransferase like 21C	433294	https://www.ncbi.nlm.nih.gov/gene/?term=433294
ENSMUSG00000047786	Lix1	limb and CNS expressed 1	66643	https://www.ncbi.nlm.nih.gov/gene/?term=66643
ENSMUSG00000047875	Gpr157	G protein-coupled receptor 157	269604	https://www.ncbi.nlm.nih.gov/gene/?term=269604
ENSMUSG00000048327	Ckap2l	cytoskeleton associated protein 2-like	70466	https://www.ncbi.nlm.nih.gov/gene/?term=70466
ENSMUSG00000048922	Cdca2	cell division cycle associated 2	108912	https://www.ncbi.nlm.nih.gov/gene/?term=108912
ENSMUSG00000049134	Nrap	nebulin-related anchoring protein	18175	https://www.ncbi.nlm.nih.gov/gene/?term=18175
ENSMUSG00000049641	Vgll2	vestigial like family member 2	215031	https://www.ncbi.nlm.nih.gov/gene/?term=215031
ENSMUSG00000049882	Vcpkmt	valosin containing protein lysine (K) methyltransferase	207965	https://www.ncbi.nlm.nih.gov/gene/?term=207965
ENSMUSG00000051920	Rspo2	R-spondin 2	239405	https://www.ncbi.nlm.nih.gov/gene/?term=239405
ENSMUSG00000052316	Lrrc15	leucine rich repeat containing 15	74488	https://www.ncbi.nlm.nih.gov/gene/?term=74488
ENSMUSG00000052369	Tmem106c	transmembrane protein 106C	380967	https://www.ncbi.nlm.nih.gov/gene/?term=380967
ENSMUSG00000058503	Fam133b	family with sequence similarity 133, member B	68152	https://www.ncbi.nlm.nih.gov/gene/?term=68152
ENSMUSG00000059291	Rpl11	ribosomal protein L11	67025	https://www.ncbi.nlm.nih.gov/gene/?term=67025
ENSMUSG00000060636	Rpl35a	ribosomal protein L35A	57808	https://www.ncbi.nlm.nih.gov/gene/?term=57808
ENSMUSG00000060913	Trim55	tripartite motif-containing 55	381485	https://www.ncbi.nlm.nih.gov/gene/?term=381485
ENSMUSG00000062248	Cks2	CDC28 protein kinase regulatory subunit 2	66197	https://www.ncbi.nlm.nih.gov/gene/?term=66197
ENSMUSG00000063903	Klk1	kallikrein 1	16612	https://www.ncbi.nlm.nih.gov/gene/?term=16612
ENSMUSG00000068101	Cenpm	centromere protein M	66570	https://www.ncbi.nlm.nih.gov/gene/?term=66570
ENSMUSG00000068220	Lgals1	lectin, galactose binding, soluble 1	16852	https://www.ncbi.nlm.nih.gov/gene/?term=16852
ENSMUSG00000068252	Apol7b	apolipoprotein L 7b	278679	https://www.ncbi.nlm.nih.gov/gene/?term=278679
ENSMUSG00000070564	Ntn5	netrin 5	243967	https://www.ncbi.nlm.nih.gov/gene/?term=243967
ENSMUSG00000079278	Tmem233	transmembrane protein 233	545798	https://www.ncbi.nlm.nih.gov/gene/?term=545798
ENSMUSG00000079523	Tmsb10	thymosin, beta 10	19240	https://www.ncbi.nlm.nih.gov/gene/?term=19240
ENSMUSG00000079641	Rpl39	ribosomal protein L39	67248	https://www.ncbi.nlm.nih.gov/gene/?term=67248
ENSMUSG00000095432	Zfp748	zinc finger protein 748	212276	https://www.ncbi.nlm.nih.gov/gene/?term=212276
ENSMUSG00000097808	Gstp2	glutathione S-transferase, pi 2	14869	https://www.ncbi.nlm.nih.gov/gene/?term=14869
ENSMUSG00000102422	Iqschfp	Iqcj and Schip1 fusion protein	100505386	https://www.ncbi.nlm.nih.gov/gene/?term=100505386
