userId	geneSymbol	geneName	entrezgene	gLink
Ccl7	Ccl7	chemokine (C-C motif) ligand 7	20306	https://www.ncbi.nlm.nih.gov/gene/?term=20306
Ccl2	Ccl2	chemokine (C-C motif) ligand 2	20296	https://www.ncbi.nlm.nih.gov/gene/?term=20296
Krt17	Krt17	keratin 17	16667	https://www.ncbi.nlm.nih.gov/gene/?term=16667
Twist1	Twist1	twist basic helix-loop-helix transcription factor 1	22160	https://www.ncbi.nlm.nih.gov/gene/?term=22160
Krt25	Krt25	keratin 25	70810	https://www.ncbi.nlm.nih.gov/gene/?term=70810
Tm6sf2	Tm6sf2	transmembrane 6 superfamily member 2	107770	https://www.ncbi.nlm.nih.gov/gene/?term=107770
Lzts1	Lzts1	leucine zipper, putative tumor suppressor 1	211134	https://www.ncbi.nlm.nih.gov/gene/?term=211134
Ovol2	Ovol2	ovo like zinc finger 2	107586	https://www.ncbi.nlm.nih.gov/gene/?term=107586
Vash2	Vash2	vasohibin 2	226841	https://www.ncbi.nlm.nih.gov/gene/?term=226841
Kdf1	Kdf1	keratinocyte differentiation factor 1	69073	https://www.ncbi.nlm.nih.gov/gene/?term=69073
Nme1	Nme1	NME/NM23 nucleoside diphosphate kinase 1	18102	https://www.ncbi.nlm.nih.gov/gene/?term=18102
Rpl10a	Rpl10a	ribosomal protein L10A	19896	https://www.ncbi.nlm.nih.gov/gene/?term=19896
Ciart	Ciart	circadian associated repressor of transcription	229599	https://www.ncbi.nlm.nih.gov/gene/?term=229599
Exo1	Exo1	exonuclease 1	26909	https://www.ncbi.nlm.nih.gov/gene/?term=26909
Gjb6	Gjb6	gap junction protein, beta 6	14623	https://www.ncbi.nlm.nih.gov/gene/?term=14623
Alx4	Alx4	aristaless-like homeobox 4	11695	https://www.ncbi.nlm.nih.gov/gene/?term=11695
Klhl32	Klhl32	kelch-like 32	212390	https://www.ncbi.nlm.nih.gov/gene/?term=212390
Mterf1a	Mterf1a	mitochondrial transcription termination factor 1a	545725	https://www.ncbi.nlm.nih.gov/gene/?term=545725
Esrp1	Esrp1	epithelial splicing regulatory protein 1	207920	https://www.ncbi.nlm.nih.gov/gene/?term=207920
Iqsec3	Iqsec3	IQ motif and Sec7 domain 3	243621	https://www.ncbi.nlm.nih.gov/gene/?term=243621
Rps19	Rps19	ribosomal protein S19	20085	https://www.ncbi.nlm.nih.gov/gene/?term=20085
Arhgap11a	Arhgap11a	Rho GTPase activating protein 11A	228482	https://www.ncbi.nlm.nih.gov/gene/?term=228482
Bdkrb1	Bdkrb1	bradykinin receptor, beta 1	12061	https://www.ncbi.nlm.nih.gov/gene/?term=12061
Rpl37	Rpl37	ribosomal protein L37	67281	https://www.ncbi.nlm.nih.gov/gene/?term=67281
Dlx1	Dlx1	distal-less homeobox 1	13390	https://www.ncbi.nlm.nih.gov/gene/?term=13390
Gjb3	Gjb3	gap junction protein, beta 3	14620	https://www.ncbi.nlm.nih.gov/gene/?term=14620
Mfap4	Mfap4	microfibrillar-associated protein 4	76293	https://www.ncbi.nlm.nih.gov/gene/?term=76293
Psapl1	Psapl1	prosaposin-like 1	76943	https://www.ncbi.nlm.nih.gov/gene/?term=76943
Pard6b	Pard6b	par-6 family cell polarity regulator beta	58220	https://www.ncbi.nlm.nih.gov/gene/?term=58220
Ifitm10	Ifitm10	interferon induced transmembrane protein 10	320802	https://www.ncbi.nlm.nih.gov/gene/?term=320802
Rpl37a	Rpl37a	ribosomal protein L37a	19981	https://www.ncbi.nlm.nih.gov/gene/?term=19981
Gjb2	Gjb2	gap junction protein, beta 2	14619	https://www.ncbi.nlm.nih.gov/gene/?term=14619
Fam83h	Fam83h	family with sequence similarity 83, member H	105732	https://www.ncbi.nlm.nih.gov/gene/?term=105732
Cldn4	Cldn4	claudin 4	12740	https://www.ncbi.nlm.nih.gov/gene/?term=12740
Fancb	Fancb	Fanconi anemia, complementation group B	237211	https://www.ncbi.nlm.nih.gov/gene/?term=237211
Trim16	Trim16	tripartite motif-containing 16	94092	https://www.ncbi.nlm.nih.gov/gene/?term=94092
Cdca4	Cdca4	cell division cycle associated 4	71963	https://www.ncbi.nlm.nih.gov/gene/?term=71963
Bcl11b	Bcl11b	B cell leukemia/lymphoma 11B	58208	https://www.ncbi.nlm.nih.gov/gene/?term=58208
Fgfbp1	Fgfbp1	fibroblast growth factor binding protein 1	14181	https://www.ncbi.nlm.nih.gov/gene/?term=14181
Krt8	Krt8	keratin 8	16691	https://www.ncbi.nlm.nih.gov/gene/?term=16691
Rps23	Rps23	ribosomal protein S23	66475	https://www.ncbi.nlm.nih.gov/gene/?term=66475
Tmem37	Tmem37	transmembrane protein 37	170706	https://www.ncbi.nlm.nih.gov/gene/?term=170706
Olfr77	Olfr77	olfactory receptor 77	258336	https://www.ncbi.nlm.nih.gov/gene/?term=258336
Tacstd2	Tacstd2	tumor-associated calcium signal transducer 2	56753	https://www.ncbi.nlm.nih.gov/gene/?term=56753
Lgals7	Lgals7	lectin, galactose binding, soluble 7	16858	https://www.ncbi.nlm.nih.gov/gene/?term=16858
Hmgb2	Hmgb2	high mobility group box 2	97165	https://www.ncbi.nlm.nih.gov/gene/?term=97165
Fsd1l	Fsd1l	fibronectin type III and SPRY domain containing 1-like	319636	https://www.ncbi.nlm.nih.gov/gene/?term=319636
Dsp	Dsp	desmoplakin	109620	https://www.ncbi.nlm.nih.gov/gene/?term=109620
Krt28	Krt28	keratin 28	70843	https://www.ncbi.nlm.nih.gov/gene/?term=70843
Pcbp2	Pcbp2	poly(rC) binding protein 2	18521	https://www.ncbi.nlm.nih.gov/gene/?term=18521
Snrpg	Snrpg	small nuclear ribonucleoprotein polypeptide G	68011	https://www.ncbi.nlm.nih.gov/gene/?term=68011
Lypd3	Lypd3	Ly6/Plaur domain containing 3	72434	https://www.ncbi.nlm.nih.gov/gene/?term=72434
Smco4	Smco4	single-pass membrane protein with coiled-coil domains 4	170748	https://www.ncbi.nlm.nih.gov/gene/?term=170748
Serpina9	Serpina9	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9	71907	https://www.ncbi.nlm.nih.gov/gene/?term=71907
Rpl5	Rpl5	ribosomal protein L5	100503670	https://www.ncbi.nlm.nih.gov/gene/?term=100503670
En1	En1	engrailed 1	13798	https://www.ncbi.nlm.nih.gov/gene/?term=13798
C1qtnf3	C1qtnf3	C1q and tumor necrosis factor related protein 3	81799	https://www.ncbi.nlm.nih.gov/gene/?term=81799
Rad51b	Rad51b	RAD51 paralog B	19363	https://www.ncbi.nlm.nih.gov/gene/?term=19363
Rps26-ps1	Rps26-ps1	ribosomal protein S26, pseudogene 1	100042812	https://www.ncbi.nlm.nih.gov/gene/?term=100042812
Dbp	Dbp	D site albumin promoter binding protein	13170	https://www.ncbi.nlm.nih.gov/gene/?term=13170
Dsc3	Dsc3	desmocollin 3	13507	https://www.ncbi.nlm.nih.gov/gene/?term=13507
Cdh3	Cdh3	cadherin 3	12560	https://www.ncbi.nlm.nih.gov/gene/?term=12560
Rps7	Rps7	ribosomal protein S7	20115	https://www.ncbi.nlm.nih.gov/gene/?term=20115
Rpl35	Rpl35	ribosomal protein L35	66489	https://www.ncbi.nlm.nih.gov/gene/?term=66489
Sox11	Sox11	SRY (sex determining region Y)-box 11	20666	https://www.ncbi.nlm.nih.gov/gene/?term=20666
Aox3	Aox3	aldehyde oxidase 3	71724	https://www.ncbi.nlm.nih.gov/gene/?term=71724
Serpinb5	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	20724	https://www.ncbi.nlm.nih.gov/gene/?term=20724
Rps12-ps3	Rps12-ps3	ribosomal protein S12, pseudogene 3	100034727	https://www.ncbi.nlm.nih.gov/gene/?term=100034727
Rps28	Rps28	ribosomal protein S28	54127	https://www.ncbi.nlm.nih.gov/gene/?term=54127
Actc1	Actc1	actin, alpha, cardiac muscle 1	11464	https://www.ncbi.nlm.nih.gov/gene/?term=11464
Hist1h2ae	Hist1h2ae	histone cluster 1, H2ae	319166	https://www.ncbi.nlm.nih.gov/gene/?term=319166
Dsg1a	Dsg1a	desmoglein 1 alpha	13510	https://www.ncbi.nlm.nih.gov/gene/?term=13510
Serpinh1	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	https://www.ncbi.nlm.nih.gov/gene/?term=12406
Runx3	Runx3	runt related transcription factor 3	12399	https://www.ncbi.nlm.nih.gov/gene/?term=12399
Foxe1	Foxe1	forkhead box E1	110805	https://www.ncbi.nlm.nih.gov/gene/?term=110805
Rpl23	Rpl23	ribosomal protein L23	65019	https://www.ncbi.nlm.nih.gov/gene/?term=65019
Klrg2	Klrg2	killer cell lectin-like receptor subfamily G, member 2	74253	https://www.ncbi.nlm.nih.gov/gene/?term=74253
Gm10499	Gm10499	predicted gene 10499	69717	https://www.ncbi.nlm.nih.gov/gene/?term=69717
Prr16	Prr16	proline rich 16	71373	https://www.ncbi.nlm.nih.gov/gene/?term=71373
Rpl13a	Rpl13a	ribosomal protein L13A	22121	https://www.ncbi.nlm.nih.gov/gene/?term=22121
Spc24	Spc24	SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)	67629	https://www.ncbi.nlm.nih.gov/gene/?term=67629
Trbc2	Trbc2	T cell receptor beta, constant 2	100125263	https://www.ncbi.nlm.nih.gov/gene/?term=100125263
Gm2026	Gm2026	predicted gene 2026	100039060	https://www.ncbi.nlm.nih.gov/gene/?term=100039060
Clec2l	Clec2l	C-type lectin domain family 2, member L	665180	https://www.ncbi.nlm.nih.gov/gene/?term=665180
Fzd10	Fzd10	frizzled class receptor 10	93897	https://www.ncbi.nlm.nih.gov/gene/?term=93897
Gm14226	Gm14226	predicted gene 14226	100462662	https://www.ncbi.nlm.nih.gov/gene/?term=100462662
Hist1h2ap	Hist1h2ap	histone cluster 1, H2ap	319171	https://www.ncbi.nlm.nih.gov/gene/?term=319171
