userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000049553	Polr1a	polymerase (RNA) I polypeptide A	20019	https://www.ncbi.nlm.nih.gov/gene/?term=20019
ENSMUSG00000050315	Synpo2	synaptopodin 2	118449	https://www.ncbi.nlm.nih.gov/gene/?term=118449
ENSMUSG00000050505	Pcdh20	protocadherin 20	219257	https://www.ncbi.nlm.nih.gov/gene/?term=219257
ENSMUSG00000050677	Ccdc96	coiled-coil domain containing 96	66717	https://www.ncbi.nlm.nih.gov/gene/?term=66717
ENSMUSG00000050919	Zfp366	zinc finger protein 366	238803	https://www.ncbi.nlm.nih.gov/gene/?term=238803
ENSMUSG00000051278	Zgrf1	zinc finger, GRF-type containing 1	71643	https://www.ncbi.nlm.nih.gov/gene/?term=71643
ENSMUSG00000051341	Zfp52	zinc finger protein 52	22710	https://www.ncbi.nlm.nih.gov/gene/?term=22710
ENSMUSG00000051648	Kctd19	potassium channel tetramerisation domain containing 19	279499	https://www.ncbi.nlm.nih.gov/gene/?term=279499
ENSMUSG00000051977	Prdm9	PR domain containing 9	213389	https://www.ncbi.nlm.nih.gov/gene/?term=213389
ENSMUSG00000052504	Epha3	Eph receptor A3	13837	https://www.ncbi.nlm.nih.gov/gene/?term=13837
ENSMUSG00000053461	Hhipl2	hedgehog interacting protein-like 2	78772	https://www.ncbi.nlm.nih.gov/gene/?term=78772
ENSMUSG00000054203	Ifi205	interferon activated gene 205	226695	https://www.ncbi.nlm.nih.gov/gene/?term=226695
ENSMUSG00000056900	Usp13	ubiquitin specific peptidase 13 (isopeptidase T-3)	72607	https://www.ncbi.nlm.nih.gov/gene/?term=72607
ENSMUSG00000057722	Lepr	leptin receptor	16847	https://www.ncbi.nlm.nih.gov/gene/?term=16847
ENSMUSG00000058740	Kcnt1	potassium channel, subfamily T, member 1	227632	https://www.ncbi.nlm.nih.gov/gene/?term=227632
ENSMUSG00000060735	Rxfp3	relaxin family peptide receptor 3	239336	https://www.ncbi.nlm.nih.gov/gene/?term=239336
ENSMUSG00000061894	Zscan20	zinc finger and SCAN domains 20	269585	https://www.ncbi.nlm.nih.gov/gene/?term=269585
ENSMUSG00000066113	Adamtsl1	ADAMTS-like 1	77739	https://www.ncbi.nlm.nih.gov/gene/?term=77739
ENSMUSG00000067206	Lrrc66	leucine rich repeat containing 66	231296	https://www.ncbi.nlm.nih.gov/gene/?term=231296
ENSMUSG00000067928	Zfp760	zinc finger protein 760	240034	https://www.ncbi.nlm.nih.gov/gene/?term=240034
ENSMUSG00000068115	Ninl	ninein-like	78177	https://www.ncbi.nlm.nih.gov/gene/?term=78177
ENSMUSG00000069227	Gprin1	G protein-regulated inducer of neurite outgrowth 1	26913	https://www.ncbi.nlm.nih.gov/gene/?term=26913
ENSMUSG00000071047	Ces1a	carboxylesterase 1A	244595	https://www.ncbi.nlm.nih.gov/gene/?term=244595
ENSMUSG00000073557	Ppp1r12b	protein phosphatase 1, regulatory subunit 12B	329251	https://www.ncbi.nlm.nih.gov/gene/?term=329251
ENSMUSG00000073700	Klhl21	kelch-like 21	242785	https://www.ncbi.nlm.nih.gov/gene/?term=242785
ENSMUSG00000074004	B3gnt6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)	272411	https://www.ncbi.nlm.nih.gov/gene/?term=272411
ENSMUSG00000074384	AI429214	expressed sequence AI429214	621080	https://www.ncbi.nlm.nih.gov/gene/?term=621080
ENSMUSG00000078937	Cpt1b	carnitine palmitoyltransferase 1b, muscle	12895	https://www.ncbi.nlm.nih.gov/gene/?term=12895
ENSMUSG00000079020	Slc45a4	solute carrier family 45, member 4	106068	https://www.ncbi.nlm.nih.gov/gene/?term=106068
ENSMUSG00000090035	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	14426	https://www.ncbi.nlm.nih.gov/gene/?term=14426
ENSMUSG00000091387	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	218476	https://www.ncbi.nlm.nih.gov/gene/?term=218476
ENSMUSG00000098428	Gm2260	predicted gene 2260	100039484	https://www.ncbi.nlm.nih.gov/gene/?term=100039484
ENSMUSG00000099032	Tcf24	transcription factor 24	100039596	https://www.ncbi.nlm.nih.gov/gene/?term=100039596
