userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000027878	Notch2	notch 2	18129	https://www.ncbi.nlm.nih.gov/gene/?term=18129
ENSMUSG00000027983	Cyp2u1	cytochrome P450, family 2, subfamily u, polypeptide 1	71519	https://www.ncbi.nlm.nih.gov/gene/?term=71519
ENSMUSG00000027993	Trim2	tripartite motif-containing 2	80890	https://www.ncbi.nlm.nih.gov/gene/?term=80890
ENSMUSG00000028246	Faxc	failed axon connections homolog	76132	https://www.ncbi.nlm.nih.gov/gene/?term=76132
ENSMUSG00000028909	Ptpru	protein tyrosine phosphatase, receptor type, U	19273	https://www.ncbi.nlm.nih.gov/gene/?term=19273
ENSMUSG00000029009	Mthfr	methylenetetrahydrofolate reductase	17769	https://www.ncbi.nlm.nih.gov/gene/?term=17769
ENSMUSG00000029313	Aff1	AF4/FMR2 family, member 1	17355	https://www.ncbi.nlm.nih.gov/gene/?term=17355
ENSMUSG00000029547	Ints1	integrator complex subunit 1	68510	https://www.ncbi.nlm.nih.gov/gene/?term=68510
ENSMUSG00000029587	Zfp12	zinc finger protein 12	231866	https://www.ncbi.nlm.nih.gov/gene/?term=231866
ENSMUSG00000029708	Gcc1	golgi coiled coil 1	74375	https://www.ncbi.nlm.nih.gov/gene/?term=74375
ENSMUSG00000030084	Plxna1	plexin A1	18844	https://www.ncbi.nlm.nih.gov/gene/?term=18844
ENSMUSG00000030306	Tmtc1	transmembrane and tetratricopeptide repeat containing 1	387314	https://www.ncbi.nlm.nih.gov/gene/?term=387314
ENSMUSG00000030393	Zik1	zinc finger protein interacting with K protein 1	22775	https://www.ncbi.nlm.nih.gov/gene/?term=22775
ENSMUSG00000030816	Rnf40	ring finger protein 40	233900	https://www.ncbi.nlm.nih.gov/gene/?term=233900
ENSMUSG00000030921	Trim30a	tripartite motif-containing 30A	20128	https://www.ncbi.nlm.nih.gov/gene/?term=20128
ENSMUSG00000031385	Plxnb3	plexin B3	140571	https://www.ncbi.nlm.nih.gov/gene/?term=140571
ENSMUSG00000031431	Tsc22d3	TSC22 domain family, member 3	14605	https://www.ncbi.nlm.nih.gov/gene/?term=14605
ENSMUSG00000031574	Star	steroidogenic acute regulatory protein	20845	https://www.ncbi.nlm.nih.gov/gene/?term=20845
ENSMUSG00000031870	Pgr	progesterone receptor	18667	https://www.ncbi.nlm.nih.gov/gene/?term=18667
ENSMUSG00000032198	Dock6	dedicator of cytokinesis 6	319899	https://www.ncbi.nlm.nih.gov/gene/?term=319899
ENSMUSG00000032338	Hcn4	hyperpolarization-activated, cyclic nucleotide-gated K+ 4	330953	https://www.ncbi.nlm.nih.gov/gene/?term=330953
ENSMUSG00000032548	Slco2a1	solute carrier organic anion transporter family, member 2a1	24059	https://www.ncbi.nlm.nih.gov/gene/?term=24059
ENSMUSG00000032911	Cspg4	chondroitin sulfate proteoglycan 4	121021	https://www.ncbi.nlm.nih.gov/gene/?term=121021
ENSMUSG00000033039	Micall1	microtubule associated monooxygenase, calponin and LIM domain containing -like 1	27008	https://www.ncbi.nlm.nih.gov/gene/?term=27008
ENSMUSG00000033396	Spg11	SPG11, spatacsin vesicle trafficking associated	214585	https://www.ncbi.nlm.nih.gov/gene/?term=214585
ENSMUSG00000033792	Atp7a	ATPase, Cu++ transporting, alpha polypeptide	11977	https://www.ncbi.nlm.nih.gov/gene/?term=11977
ENSMUSG00000033902	Mapkbp1	mitogen-activated protein kinase binding protein 1	26390	https://www.ncbi.nlm.nih.gov/gene/?term=26390
ENSMUSG00000033981	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	14800	https://www.ncbi.nlm.nih.gov/gene/?term=14800
ENSMUSG00000034055	Phka1	phosphorylase kinase alpha 1	18679	https://www.ncbi.nlm.nih.gov/gene/?term=18679
ENSMUSG00000034126	Pomt2	protein-O-mannosyltransferase 2	217734	https://www.ncbi.nlm.nih.gov/gene/?term=217734
ENSMUSG00000034354	Mtmr3	myotubularin related protein 3	74302	https://www.ncbi.nlm.nih.gov/gene/?term=74302
ENSMUSG00000034525	Ice1	interactor of little elongation complex ELL subunit 1	218333	https://www.ncbi.nlm.nih.gov/gene/?term=218333
ENSMUSG00000034573	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	19249	https://www.ncbi.nlm.nih.gov/gene/?term=19249
ENSMUSG00000034684	Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	20350	https://www.ncbi.nlm.nih.gov/gene/?term=20350
ENSMUSG00000035164	Zc3h12c	zinc finger CCCH type containing 12C	244871	https://www.ncbi.nlm.nih.gov/gene/?term=244871
ENSMUSG00000035969	Rusc2	RUN and SH3 domain containing 2	100213	https://www.ncbi.nlm.nih.gov/gene/?term=100213
ENSMUSG00000036298	Slc2a13	solute carrier family 2 (facilitated glucose transporter), member 13	239606	https://www.ncbi.nlm.nih.gov/gene/?term=239606
ENSMUSG00000036529	Sbf1	SET binding factor 1	77980	https://www.ncbi.nlm.nih.gov/gene/?term=77980
ENSMUSG00000036553	Sh3tc1	SH3 domain and tetratricopeptide repeats 1	231147	https://www.ncbi.nlm.nih.gov/gene/?term=231147
ENSMUSG00000036568	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	210982	https://www.ncbi.nlm.nih.gov/gene/?term=210982
ENSMUSG00000036826	Igflr1	IGF-like family receptor 1	101883	https://www.ncbi.nlm.nih.gov/gene/?term=101883
ENSMUSG00000037110	Ralgapa2	Ral GTPase activating protein, alpha subunit 2 (catalytic)	241694	https://www.ncbi.nlm.nih.gov/gene/?term=241694
ENSMUSG00000037415	Ranbp10	RAN binding protein 10	74334	https://www.ncbi.nlm.nih.gov/gene/?term=74334
ENSMUSG00000037486	Asxl2	additional sex combs like 2, transcriptional regulator	75302	https://www.ncbi.nlm.nih.gov/gene/?term=75302
ENSMUSG00000038077	Kcna6	potassium voltage-gated channel, shaker-related, subfamily, member 6	16494	https://www.ncbi.nlm.nih.gov/gene/?term=16494
ENSMUSG00000038637	Lrrc56	leucine rich repeat containing 56	70552	https://www.ncbi.nlm.nih.gov/gene/?term=70552
ENSMUSG00000038766	Gabpb2	GA repeat binding protein, beta 2	213054	https://www.ncbi.nlm.nih.gov/gene/?term=213054
ENSMUSG00000038970	Lmtk2	lemur tyrosine kinase 2	231876	https://www.ncbi.nlm.nih.gov/gene/?term=231876
ENSMUSG00000039414	Heatr5b	HEAT repeat containing 5B	320473	https://www.ncbi.nlm.nih.gov/gene/?term=320473
ENSMUSG00000039473	Ubn1	ubinuclein 1	170644	https://www.ncbi.nlm.nih.gov/gene/?term=170644
ENSMUSG00000039512	Uhrf1bp1	UHRF1 (ICBP90) binding protein 1	224648	https://www.ncbi.nlm.nih.gov/gene/?term=224648
ENSMUSG00000039523	Cep104	centrosomal protein 104	230967	https://www.ncbi.nlm.nih.gov/gene/?term=230967
ENSMUSG00000039620	Trmt9b	tRNA methyltransferase 9B	319582	https://www.ncbi.nlm.nih.gov/gene/?term=319582
ENSMUSG00000039662	Icmt	isoprenylcysteine carboxyl methyltransferase	57295	https://www.ncbi.nlm.nih.gov/gene/?term=57295
ENSMUSG00000039959	Hip1	huntingtin interacting protein 1	215114	https://www.ncbi.nlm.nih.gov/gene/?term=215114
ENSMUSG00000040102	Klhl42	kelch-like 42	232539	https://www.ncbi.nlm.nih.gov/gene/?term=232539
ENSMUSG00000040152	Thbs1	thrombospondin 1	21825	https://www.ncbi.nlm.nih.gov/gene/?term=21825
ENSMUSG00000040329	Il7	interleukin 7	16196	https://www.ncbi.nlm.nih.gov/gene/?term=16196
ENSMUSG00000040433	Zbtb38	zinc finger and BTB domain containing 38	245007	https://www.ncbi.nlm.nih.gov/gene/?term=245007
ENSMUSG00000040506	Ambra1	autophagy/beclin 1 regulator 1	228361	https://www.ncbi.nlm.nih.gov/gene/?term=228361
ENSMUSG00000040543	Pitpnm3	PITPNM family member 3	327958	https://www.ncbi.nlm.nih.gov/gene/?term=327958
ENSMUSG00000040648	Ppip5k2	diphosphoinositol pentakisphosphate kinase 2	227399	https://www.ncbi.nlm.nih.gov/gene/?term=227399
ENSMUSG00000040697	Dnajc16	DnaJ heat shock protein family (Hsp40) member C16	214063	https://www.ncbi.nlm.nih.gov/gene/?term=214063
ENSMUSG00000040829	Zmynd15	zinc finger, MYND-type containing 15	574428	https://www.ncbi.nlm.nih.gov/gene/?term=574428
ENSMUSG00000041037	Irgq	immunity-related GTPase family, Q	210146	https://www.ncbi.nlm.nih.gov/gene/?term=210146
ENSMUSG00000041229	Phf8	PHD finger protein 8	320595	https://www.ncbi.nlm.nih.gov/gene/?term=320595
ENSMUSG00000041341	Atg2b	autophagy related 2B	76559	https://www.ncbi.nlm.nih.gov/gene/?term=76559
ENSMUSG00000041479	Syt15	synaptotagmin XV	319508	https://www.ncbi.nlm.nih.gov/gene/?term=319508
ENSMUSG00000041528	Rnf123	ring finger protein 123	84585	https://www.ncbi.nlm.nih.gov/gene/?term=84585
ENSMUSG00000041828	Abca8a	ATP-binding cassette, sub-family A (ABC1), member 8a	217258	https://www.ncbi.nlm.nih.gov/gene/?term=217258
ENSMUSG00000041949	Tango6	transport and golgi organization 6	272538	https://www.ncbi.nlm.nih.gov/gene/?term=272538
ENSMUSG00000042029	Ncapg2	non-SMC condensin II complex, subunit G2	76044	https://www.ncbi.nlm.nih.gov/gene/?term=76044
ENSMUSG00000042129	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	213391	https://www.ncbi.nlm.nih.gov/gene/?term=213391
ENSMUSG00000043940	Wdfy3	WD repeat and FYVE domain containing 3	72145	https://www.ncbi.nlm.nih.gov/gene/?term=72145
ENSMUSG00000044139	Prss53	protease, serine 53	330657	https://www.ncbi.nlm.nih.gov/gene/?term=330657
ENSMUSG00000044447	Dock5	dedicator of cytokinesis 5	68813	https://www.ncbi.nlm.nih.gov/gene/?term=68813
ENSMUSG00000045790	Ccdc149	coiled-coil domain containing 149	100503884	https://www.ncbi.nlm.nih.gov/gene/?term=100503884
ENSMUSG00000046380	Jrk	jerky	16469	https://www.ncbi.nlm.nih.gov/gene/?term=16469
ENSMUSG00000047036	Zfp445	zinc finger protein 445	235682	https://www.ncbi.nlm.nih.gov/gene/?term=235682
ENSMUSG00000047040	Prr15l	proline rich 15-like	217138	https://www.ncbi.nlm.nih.gov/gene/?term=217138
ENSMUSG00000047419	Cmya5	cardiomyopathy associated 5	76469	https://www.ncbi.nlm.nih.gov/gene/?term=76469
ENSMUSG00000047746	Fbxo40	F-box protein 40	207215	https://www.ncbi.nlm.nih.gov/gene/?term=207215
ENSMUSG00000049739	Zfp646	zinc finger protein 646	233905	https://www.ncbi.nlm.nih.gov/gene/?term=233905
ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	77318	https://www.ncbi.nlm.nih.gov/gene/?term=77318
ENSMUSG00000051067	Lingo3	leucine rich repeat and Ig domain containing 3	237403	https://www.ncbi.nlm.nih.gov/gene/?term=237403
ENSMUSG00000051339	2900026A02Rik	RIKEN cDNA 2900026A02 gene	243219	https://www.ncbi.nlm.nih.gov/gene/?term=243219
ENSMUSG00000052934	Fbxo31	F-box protein 31	76454	https://www.ncbi.nlm.nih.gov/gene/?term=76454
ENSMUSG00000053469	Tg	thyroglobulin	21819	https://www.ncbi.nlm.nih.gov/gene/?term=21819
ENSMUSG00000053646	Plxnb1	plexin B1	235611	https://www.ncbi.nlm.nih.gov/gene/?term=235611
ENSMUSG00000054293	P2ry10b	purinergic receptor P2Y, G-protein coupled 10B	213438	https://www.ncbi.nlm.nih.gov/gene/?term=213438
ENSMUSG00000054648	Zfp869	zinc finger protein 869	66869	https://www.ncbi.nlm.nih.gov/gene/?term=66869
ENSMUSG00000055301	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	11529	https://www.ncbi.nlm.nih.gov/gene/?term=11529
ENSMUSG00000058230	Arhgap35	Rho GTPase activating protein 35	232906	https://www.ncbi.nlm.nih.gov/gene/?term=232906
ENSMUSG00000058325	Dock1	dedicator of cytokinesis 1	330662	https://www.ncbi.nlm.nih.gov/gene/?term=330662
ENSMUSG00000058498	Rnf207	ring finger protein 207	433809	https://www.ncbi.nlm.nih.gov/gene/?term=433809
ENSMUSG00000068299	Nat8f4	N-acetyltransferase 8 (GCN5-related) family member 4	75541	https://www.ncbi.nlm.nih.gov/gene/?term=75541
ENSMUSG00000070733	Fryl	FRY like transcription coactivator	72313	https://www.ncbi.nlm.nih.gov/gene/?term=72313
ENSMUSG00000070738	Dgkd	diacylglycerol kinase, delta	227333	https://www.ncbi.nlm.nih.gov/gene/?term=227333
ENSMUSG00000071856	Mcc	mutated in colorectal cancers	328949	https://www.ncbi.nlm.nih.gov/gene/?term=328949
ENSMUSG00000073490	Ifi207	interferon activated gene 207	226691	https://www.ncbi.nlm.nih.gov/gene/?term=226691
ENSMUSG00000078651	Aoc2	amine oxidase, copper containing 2 (retina-specific)	237940	https://www.ncbi.nlm.nih.gov/gene/?term=237940
ENSMUSG00000098754	Prn	prion protein readthrough transcript	111368	https://www.ncbi.nlm.nih.gov/gene/?term=111368
ENSMUSG00000102697	Pcdhac2	protocadherin alpha subfamily C, 2	353237	https://www.ncbi.nlm.nih.gov/gene/?term=353237
ENSMUSG00000102752	Gm7694	predicted gene 7694	665574	https://www.ncbi.nlm.nih.gov/gene/?term=665574
ENSMUSG00000103897	Pcdhga8	protocadherin gamma subfamily A, 8	93716	https://www.ncbi.nlm.nih.gov/gene/?term=93716
ENSMUSG00000104346	Pcdhga3	protocadherin gamma subfamily A, 3	93711	https://www.ncbi.nlm.nih.gov/gene/?term=93711
