userId	geneSymbol	geneName	entrezgene	gLink
Stox1	Stox1	storkhead box 1	216021	https://www.ncbi.nlm.nih.gov/gene/?term=216021
Fam13a	Fam13a	family with sequence similarity 13, member A	58909	https://www.ncbi.nlm.nih.gov/gene/?term=58909
Arap2	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	212285	https://www.ncbi.nlm.nih.gov/gene/?term=212285
Pde4dip	Pde4dip	phosphodiesterase 4D interacting protein (myomegalin)	83679	https://www.ncbi.nlm.nih.gov/gene/?term=83679
Nos1ap	Nos1ap	nitric oxide synthase 1 (neuronal) adaptor protein	70729	https://www.ncbi.nlm.nih.gov/gene/?term=70729
Pbx3	Pbx3	pre B cell leukemia homeobox 3	18516	https://www.ncbi.nlm.nih.gov/gene/?term=18516
Zdhhc2	Zdhhc2	zinc finger, DHHC domain containing 2	70546	https://www.ncbi.nlm.nih.gov/gene/?term=70546
Urb1	Urb1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	207932	https://www.ncbi.nlm.nih.gov/gene/?term=207932
Adam22	Adam22	a disintegrin and metallopeptidase domain 22	11496	https://www.ncbi.nlm.nih.gov/gene/?term=11496
Dstyk	Dstyk	dual serine/threonine and tyrosine protein kinase	213452	https://www.ncbi.nlm.nih.gov/gene/?term=213452
Cmklr1	Cmklr1	chemokine-like receptor 1	14747	https://www.ncbi.nlm.nih.gov/gene/?term=14747
Asb4	Asb4	ankyrin repeat and SOCS box-containing 4	65255	https://www.ncbi.nlm.nih.gov/gene/?term=65255
Itpr3	Itpr3	inositol 1,4,5-triphosphate receptor 3	16440	https://www.ncbi.nlm.nih.gov/gene/?term=16440
Kcnk6	Kcnk6	potassium inwardly-rectifying channel, subfamily K, member 6	52150	https://www.ncbi.nlm.nih.gov/gene/?term=52150
Ticrr	Ticrr	TOPBP1-interacting checkpoint and replication regulator	77011	https://www.ncbi.nlm.nih.gov/gene/?term=77011
Ltb4r1	Ltb4r1	leukotriene B4 receptor 1	16995	https://www.ncbi.nlm.nih.gov/gene/?term=16995
Fbxo10	Fbxo10	F-box protein 10	269529	https://www.ncbi.nlm.nih.gov/gene/?term=269529
Spty2d1	Spty2d1	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	101685	https://www.ncbi.nlm.nih.gov/gene/?term=101685
Polr1a	Polr1a	polymerase (RNA) I polypeptide A	20019	https://www.ncbi.nlm.nih.gov/gene/?term=20019
Synpo2	Synpo2	synaptopodin 2	118449	https://www.ncbi.nlm.nih.gov/gene/?term=118449
Pcdh20	Pcdh20	protocadherin 20	219257	https://www.ncbi.nlm.nih.gov/gene/?term=219257
Ccdc96	Ccdc96	coiled-coil domain containing 96	66717	https://www.ncbi.nlm.nih.gov/gene/?term=66717
Zfp366	Zfp366	zinc finger protein 366	238803	https://www.ncbi.nlm.nih.gov/gene/?term=238803
Zgrf1	Zgrf1	zinc finger, GRF-type containing 1	71643	https://www.ncbi.nlm.nih.gov/gene/?term=71643
Zfp52	Zfp52	zinc finger protein 52	22710	https://www.ncbi.nlm.nih.gov/gene/?term=22710
Kctd19	Kctd19	potassium channel tetramerisation domain containing 19	279499	https://www.ncbi.nlm.nih.gov/gene/?term=279499
Prdm9	Prdm9	PR domain containing 9	213389	https://www.ncbi.nlm.nih.gov/gene/?term=213389
Epha3	Epha3	Eph receptor A3	13837	https://www.ncbi.nlm.nih.gov/gene/?term=13837
Hhipl2	Hhipl2	hedgehog interacting protein-like 2	78772	https://www.ncbi.nlm.nih.gov/gene/?term=78772
Ifi205	Ifi205	interferon activated gene 205	226695	https://www.ncbi.nlm.nih.gov/gene/?term=226695
Usp13	Usp13	ubiquitin specific peptidase 13 (isopeptidase T-3)	72607	https://www.ncbi.nlm.nih.gov/gene/?term=72607
Lepr	Lepr	leptin receptor	16847	https://www.ncbi.nlm.nih.gov/gene/?term=16847
Kcnt1	Kcnt1	potassium channel, subfamily T, member 1	227632	https://www.ncbi.nlm.nih.gov/gene/?term=227632
Rxfp3	Rxfp3	relaxin family peptide receptor 3	239336	https://www.ncbi.nlm.nih.gov/gene/?term=239336
Zscan20	Zscan20	zinc finger and SCAN domains 20	269585	https://www.ncbi.nlm.nih.gov/gene/?term=269585
Adamtsl1	Adamtsl1	ADAMTS-like 1	77739	https://www.ncbi.nlm.nih.gov/gene/?term=77739
Lrrc66	Lrrc66	leucine rich repeat containing 66	231296	https://www.ncbi.nlm.nih.gov/gene/?term=231296
Zfp760	Zfp760	zinc finger protein 760	240034	https://www.ncbi.nlm.nih.gov/gene/?term=240034
Ninl	Ninl	ninein-like	78177	https://www.ncbi.nlm.nih.gov/gene/?term=78177
Gprin1	Gprin1	G protein-regulated inducer of neurite outgrowth 1	26913	https://www.ncbi.nlm.nih.gov/gene/?term=26913
Gm10309	Gm10309	predicted gene 10309	100038711	https://www.ncbi.nlm.nih.gov/gene/?term=100038711
Ces1a	Ces1a	carboxylesterase 1A	244595	https://www.ncbi.nlm.nih.gov/gene/?term=244595
Ppp1r12b	Ppp1r12b	protein phosphatase 1, regulatory subunit 12B	329251	https://www.ncbi.nlm.nih.gov/gene/?term=329251
Klhl21	Klhl21	kelch-like 21	242785	https://www.ncbi.nlm.nih.gov/gene/?term=242785
B3gnt6	B3gnt6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)	272411	https://www.ncbi.nlm.nih.gov/gene/?term=272411
AI429214	AI429214	expressed sequence AI429214	621080	https://www.ncbi.nlm.nih.gov/gene/?term=621080
5830417I10Rik	5830417I10Rik	gon-4-like pseudogene	100302730	https://www.ncbi.nlm.nih.gov/gene/?term=100302730
Cpt1b	Cpt1b	carnitine palmitoyltransferase 1b, muscle	12895	https://www.ncbi.nlm.nih.gov/gene/?term=12895
Slc45a4	Slc45a4	solute carrier family 45, member 4	106068	https://www.ncbi.nlm.nih.gov/gene/?term=106068
Gbp6	Gbp6	guanylate binding protein 6	100702	https://www.ncbi.nlm.nih.gov/gene/?term=100702
Rpl10-ps1	Rpl10-ps1	ribosomal protein L10, pseudogene 1	100043391	https://www.ncbi.nlm.nih.gov/gene/?term=100043391
Galnt4	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	14426	https://www.ncbi.nlm.nih.gov/gene/?term=14426
Gcnt4	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	218476	https://www.ncbi.nlm.nih.gov/gene/?term=218476
Gm10039	Gm10039	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c, isoform 1 pseudogene	100041835	https://www.ncbi.nlm.nih.gov/gene/?term=100041835
Gm2260	Gm2260	predicted gene 2260	100039484	https://www.ncbi.nlm.nih.gov/gene/?term=100039484
Tcf24	Tcf24	transcription factor 24	100039596	https://www.ncbi.nlm.nih.gov/gene/?term=100039596
