userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000023169	Slc38a1	solute carrier family 38, member 1	105727	https://www.ncbi.nlm.nih.gov/gene/?term=105727
ENSMUSG00000024048	Myl12a	myosin, light chain 12A, regulatory, non-sarcomeric	67268	https://www.ncbi.nlm.nih.gov/gene/?term=67268
ENSMUSG00000024538	Ppic	peptidylprolyl isomerase C	19038	https://www.ncbi.nlm.nih.gov/gene/?term=19038
ENSMUSG00000024660	Incenp	inner centromere protein	16319	https://www.ncbi.nlm.nih.gov/gene/?term=16319
ENSMUSG00000024791	Cdca5	cell division cycle associated 5	67849	https://www.ncbi.nlm.nih.gov/gene/?term=67849
ENSMUSG00000025140	Pycr1	pyrroline-5-carboxylate reductase 1	209027	https://www.ncbi.nlm.nih.gov/gene/?term=209027
ENSMUSG00000025202	Scd3	stearoyl-coenzyme A desaturase 3	30049	https://www.ncbi.nlm.nih.gov/gene/?term=30049
ENSMUSG00000025213	Kazald1	Kazal-type serine peptidase inhibitor domain 1	107250	https://www.ncbi.nlm.nih.gov/gene/?term=107250
ENSMUSG00000025330	Padi4	peptidyl arginine deiminase, type IV	18602	https://www.ncbi.nlm.nih.gov/gene/?term=18602
ENSMUSG00000025481	Urah	urate (5-hydroxyiso-) hydrolase	76974	https://www.ncbi.nlm.nih.gov/gene/?term=76974
ENSMUSG00000025574	Tk1	thymidine kinase 1	21877	https://www.ncbi.nlm.nih.gov/gene/?term=21877
ENSMUSG00000025577	Cbx2	chromobox 2	12416	https://www.ncbi.nlm.nih.gov/gene/?term=12416
ENSMUSG00000025794	Rpl14	ribosomal protein L14	67115	https://www.ncbi.nlm.nih.gov/gene/?term=67115
ENSMUSG00000026414	Tnnt2	troponin T2, cardiac	21956	https://www.ncbi.nlm.nih.gov/gene/?term=21956
ENSMUSG00000026459	Myog	myogenin	17928	https://www.ncbi.nlm.nih.gov/gene/?term=17928
ENSMUSG00000027208	Fgf7	fibroblast growth factor 7	14178	https://www.ncbi.nlm.nih.gov/gene/?term=14178
ENSMUSG00000027239	Mdk	midkine	17242	https://www.ncbi.nlm.nih.gov/gene/?term=17242
ENSMUSG00000027326	Knl1	kinetochore scaffold 1	76464	https://www.ncbi.nlm.nih.gov/gene/?term=76464
ENSMUSG00000027356	Fermt1	fermitin family member 1	241639	https://www.ncbi.nlm.nih.gov/gene/?term=241639
ENSMUSG00000027533	Fabp5	fatty acid binding protein 5, epidermal	16592	https://www.ncbi.nlm.nih.gov/gene/?term=16592
ENSMUSG00000027596	a	nonagouti	50518	https://www.ncbi.nlm.nih.gov/gene/?term=50518
ENSMUSG00000027996	Sfrp2	secreted frizzled-related protein 2	20319	https://www.ncbi.nlm.nih.gov/gene/?term=20319
ENSMUSG00000028020	Glrb	glycine receptor, beta subunit	14658	https://www.ncbi.nlm.nih.gov/gene/?term=14658
ENSMUSG00000028236	Sdr16c5	short chain dehydrogenase/reductase family 16C, member 5	242285	https://www.ncbi.nlm.nih.gov/gene/?term=242285
ENSMUSG00000028407	Smim27	small integral membrane protein 27	100504309	https://www.ncbi.nlm.nih.gov/gene/?term=100504309
ENSMUSG00000028640	Tfap2c	transcription factor AP-2, gamma	21420	https://www.ncbi.nlm.nih.gov/gene/?term=21420
ENSMUSG00000028786	Tmem54	transmembrane protein 54	66260	https://www.ncbi.nlm.nih.gov/gene/?term=66260
ENSMUSG00000029177	Cenpa	centromere protein A	12615	https://www.ncbi.nlm.nih.gov/gene/?term=12615
ENSMUSG00000029304	Spp1	secreted phosphoprotein 1	20750	https://www.ncbi.nlm.nih.gov/gene/?term=20750
ENSMUSG00000029414	Kntc1	kinetochore associated 1	208628	https://www.ncbi.nlm.nih.gov/gene/?term=208628
ENSMUSG00000029417	Cxcl9	chemokine (C-X-C motif) ligand 9	17329	https://www.ncbi.nlm.nih.gov/gene/?term=17329
ENSMUSG00000030074	Gxylt2	glucoside xylosyltransferase 2	232313	https://www.ncbi.nlm.nih.gov/gene/?term=232313
ENSMUSG00000030110	Ret	ret proto-oncogene	19713	https://www.ncbi.nlm.nih.gov/gene/?term=19713
ENSMUSG00000030166	Rad52	RAD52 homolog, DNA repair protein	19365	https://www.ncbi.nlm.nih.gov/gene/?term=19365
ENSMUSG00000030303	Far2	fatty acyl CoA reductase 2	330450	https://www.ncbi.nlm.nih.gov/gene/?term=330450
ENSMUSG00000030677	Kif22	kinesin family member 22	110033	https://www.ncbi.nlm.nih.gov/gene/?term=110033
ENSMUSG00000031230	Fgf16	fibroblast growth factor 16	80903	https://www.ncbi.nlm.nih.gov/gene/?term=80903
ENSMUSG00000031312	Itgb1bp2	integrin beta 1 binding protein 2	26549	https://www.ncbi.nlm.nih.gov/gene/?term=26549
ENSMUSG00000031380	Vegfd	vascular endothelial growth factor D	14205	https://www.ncbi.nlm.nih.gov/gene/?term=14205
ENSMUSG00000031461	Myom2	myomesin 2	17930	https://www.ncbi.nlm.nih.gov/gene/?term=17930
ENSMUSG00000032503	Arpp21	cyclic AMP-regulated phosphoprotein, 21	74100	https://www.ncbi.nlm.nih.gov/gene/?term=74100
ENSMUSG00000032518	Rpsa	ribosomal protein SA	16785	https://www.ncbi.nlm.nih.gov/gene/?term=16785
ENSMUSG00000032783	Troap	trophinin associated protein	78733	https://www.ncbi.nlm.nih.gov/gene/?term=78733
ENSMUSG00000032852	Rspo4	R-spondin 4	228770	https://www.ncbi.nlm.nih.gov/gene/?term=228770
ENSMUSG00000034324	Tmem132c	transmembrane protein 132C	208213	https://www.ncbi.nlm.nih.gov/gene/?term=208213
ENSMUSG00000034394	Lif	leukemia inhibitory factor	16878	https://www.ncbi.nlm.nih.gov/gene/?term=16878
ENSMUSG00000034648	Lrrn1	leucine rich repeat protein 1, neuronal	16979	https://www.ncbi.nlm.nih.gov/gene/?term=16979
ENSMUSG00000034892	Rps29	ribosomal protein S29	20090	https://www.ncbi.nlm.nih.gov/gene/?term=20090
ENSMUSG00000035020	Epgn	epithelial mitogen	71920	https://www.ncbi.nlm.nih.gov/gene/?term=71920
ENSMUSG00000035373	Ccl7	chemokine (C-C motif) ligand 7	20306	https://www.ncbi.nlm.nih.gov/gene/?term=20306
ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	20296	https://www.ncbi.nlm.nih.gov/gene/?term=20296
ENSMUSG00000035557	Krt17	keratin 17	16667	https://www.ncbi.nlm.nih.gov/gene/?term=16667
ENSMUSG00000035799	Twist1	twist basic helix-loop-helix transcription factor 1	22160	https://www.ncbi.nlm.nih.gov/gene/?term=22160
ENSMUSG00000035831	Krt25	keratin 25	70810	https://www.ncbi.nlm.nih.gov/gene/?term=70810
ENSMUSG00000036151	Tm6sf2	transmembrane 6 superfamily member 2	107770	https://www.ncbi.nlm.nih.gov/gene/?term=107770
ENSMUSG00000036306	Lzts1	leucine zipper, putative tumor suppressor 1	211134	https://www.ncbi.nlm.nih.gov/gene/?term=211134
ENSMUSG00000037279	Ovol2	ovo like zinc finger 2	107586	https://www.ncbi.nlm.nih.gov/gene/?term=107586
ENSMUSG00000037568	Vash2	vasohibin 2	226841	https://www.ncbi.nlm.nih.gov/gene/?term=226841
ENSMUSG00000037600	Kdf1	keratinocyte differentiation factor 1	69073	https://www.ncbi.nlm.nih.gov/gene/?term=69073
ENSMUSG00000037601	Nme1	NME/NM23 nucleoside diphosphate kinase 1	18102	https://www.ncbi.nlm.nih.gov/gene/?term=18102
ENSMUSG00000037805	Rpl10a	ribosomal protein L10A	19896	https://www.ncbi.nlm.nih.gov/gene/?term=19896
ENSMUSG00000038550	Ciart	circadian associated repressor of transcription	229599	https://www.ncbi.nlm.nih.gov/gene/?term=229599
ENSMUSG00000039748	Exo1	exonuclease 1	26909	https://www.ncbi.nlm.nih.gov/gene/?term=26909
ENSMUSG00000040055	Gjb6	gap junction protein, beta 6	14623	https://www.ncbi.nlm.nih.gov/gene/?term=14623
ENSMUSG00000040204	Pclaf	PCNA clamp associated factor	68026	https://www.ncbi.nlm.nih.gov/gene/?term=68026
ENSMUSG00000040310	Alx4	aristaless-like homeobox 4	11695	https://www.ncbi.nlm.nih.gov/gene/?term=11695
ENSMUSG00000040387	Klhl32	kelch-like 32	212390	https://www.ncbi.nlm.nih.gov/gene/?term=212390
ENSMUSG00000040429	Mterf1a	mitochondrial transcription termination factor 1a	545725	https://www.ncbi.nlm.nih.gov/gene/?term=545725
ENSMUSG00000040434	Large2	LARGE xylosyl- and glucuronyltransferase 2	228366	https://www.ncbi.nlm.nih.gov/gene/?term=228366
ENSMUSG00000040728	Esrp1	epithelial splicing regulatory protein 1	207920	https://www.ncbi.nlm.nih.gov/gene/?term=207920
ENSMUSG00000040797	Iqsec3	IQ motif and Sec7 domain 3	243621	https://www.ncbi.nlm.nih.gov/gene/?term=243621
ENSMUSG00000040952	Rps19	ribosomal protein S19	20085	https://www.ncbi.nlm.nih.gov/gene/?term=20085
ENSMUSG00000041219	Arhgap11a	Rho GTPase activating protein 11A	228482	https://www.ncbi.nlm.nih.gov/gene/?term=228482
ENSMUSG00000041347	Bdkrb1	bradykinin receptor, beta 1	12061	https://www.ncbi.nlm.nih.gov/gene/?term=12061
ENSMUSG00000041841	Rpl37	ribosomal protein L37	67281	https://www.ncbi.nlm.nih.gov/gene/?term=67281
ENSMUSG00000041841	Rpl37rt	ribosomal protein L37, retrotransposed	100502825	https://www.ncbi.nlm.nih.gov/gene/?term=100502825
ENSMUSG00000041911	Dlx1	distal-less homeobox 1	13390	https://www.ncbi.nlm.nih.gov/gene/?term=13390
ENSMUSG00000042367	Gjb3	gap junction protein, beta 3	14620	https://www.ncbi.nlm.nih.gov/gene/?term=14620
ENSMUSG00000042436	Mfap4	microfibrillar-associated protein 4	76293	https://www.ncbi.nlm.nih.gov/gene/?term=76293
ENSMUSG00000043430	Psapl1	prosaposin-like 1	76943	https://www.ncbi.nlm.nih.gov/gene/?term=76943
ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta	58220	https://www.ncbi.nlm.nih.gov/gene/?term=58220
ENSMUSG00000045777	Ifitm10	interferon induced transmembrane protein 10	320802	https://www.ncbi.nlm.nih.gov/gene/?term=320802
ENSMUSG00000046330	Rpl37a	ribosomal protein L37a	19981	https://www.ncbi.nlm.nih.gov/gene/?term=19981
ENSMUSG00000046352	Gjb2	gap junction protein, beta 2	14619	https://www.ncbi.nlm.nih.gov/gene/?term=14619
ENSMUSG00000046761	Fam83h	family with sequence similarity 83, member H	105732	https://www.ncbi.nlm.nih.gov/gene/?term=105732
ENSMUSG00000047501	Cldn4	claudin 4	12740	https://www.ncbi.nlm.nih.gov/gene/?term=12740
ENSMUSG00000047757	Fancb	Fanconi anemia, complementation group B	237211	https://www.ncbi.nlm.nih.gov/gene/?term=237211
ENSMUSG00000047821	Trim16	tripartite motif-containing 16	94092	https://www.ncbi.nlm.nih.gov/gene/?term=94092
ENSMUSG00000047832	Cdca4	cell division cycle associated 4	71963	https://www.ncbi.nlm.nih.gov/gene/?term=71963
ENSMUSG00000048251	Bcl11b	B cell leukemia/lymphoma 11B	58208	https://www.ncbi.nlm.nih.gov/gene/?term=58208
ENSMUSG00000048373	Fgfbp1	fibroblast growth factor binding protein 1	14181	https://www.ncbi.nlm.nih.gov/gene/?term=14181
ENSMUSG00000049382	Krt8	keratin 8	16691	https://www.ncbi.nlm.nih.gov/gene/?term=16691
ENSMUSG00000049517	Rps23	ribosomal protein S23	66475	https://www.ncbi.nlm.nih.gov/gene/?term=66475
ENSMUSG00000050777	Tmem37	transmembrane protein 37	170706	https://www.ncbi.nlm.nih.gov/gene/?term=170706
ENSMUSG00000051118	Olfr77	olfactory receptor 77	258336	https://www.ncbi.nlm.nih.gov/gene/?term=258336
ENSMUSG00000051397	Tacstd2	tumor-associated calcium signal transducer 2	56753	https://www.ncbi.nlm.nih.gov/gene/?term=56753
ENSMUSG00000053522	Lgals7	lectin, galactose binding, soluble 7	16858	https://www.ncbi.nlm.nih.gov/gene/?term=16858
ENSMUSG00000054717	Hmgb2	high mobility group box 2	97165	https://www.ncbi.nlm.nih.gov/gene/?term=97165
ENSMUSG00000054752	Fsd1l	fibronectin type III and SPRY domain containing 1-like	319636	https://www.ncbi.nlm.nih.gov/gene/?term=319636
ENSMUSG00000054889	Dsp	desmoplakin	109620	https://www.ncbi.nlm.nih.gov/gene/?term=109620
ENSMUSG00000055937	Krt28	keratin 28	70843	https://www.ncbi.nlm.nih.gov/gene/?term=70843
ENSMUSG00000056851	Pcbp2	poly(rC) binding protein 2	18521	https://www.ncbi.nlm.nih.gov/gene/?term=18521
ENSMUSG00000057278	Snrpg	small nuclear ribonucleoprotein polypeptide G	68011	https://www.ncbi.nlm.nih.gov/gene/?term=68011
ENSMUSG00000057454	Lypd3	Ly6/Plaur domain containing 3	72434	https://www.ncbi.nlm.nih.gov/gene/?term=72434
ENSMUSG00000058173	Smco4	single-pass membrane protein with coiled-coil domains 4	170748	https://www.ncbi.nlm.nih.gov/gene/?term=170748
ENSMUSG00000058260	Serpina9	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9	71907	https://www.ncbi.nlm.nih.gov/gene/?term=71907
ENSMUSG00000058558	Rpl5	ribosomal protein L5	100503670	https://www.ncbi.nlm.nih.gov/gene/?term=100503670
ENSMUSG00000058665	En1	engrailed 1	13798	https://www.ncbi.nlm.nih.gov/gene/?term=13798
ENSMUSG00000058914	C1qtnf3	C1q and tumor necrosis factor related protein 3	81799	https://www.ncbi.nlm.nih.gov/gene/?term=81799
ENSMUSG00000059060	Rad51b	RAD51 paralog B	19363	https://www.ncbi.nlm.nih.gov/gene/?term=19363
ENSMUSG00000059824	Dbp	D site albumin promoter binding protein	13170	https://www.ncbi.nlm.nih.gov/gene/?term=13170
ENSMUSG00000059898	Dsc3	desmocollin 3	13507	https://www.ncbi.nlm.nih.gov/gene/?term=13507
ENSMUSG00000061048	Cdh3	cadherin 3	12560	https://www.ncbi.nlm.nih.gov/gene/?term=12560
ENSMUSG00000061477	Rps7	ribosomal protein S7	20115	https://www.ncbi.nlm.nih.gov/gene/?term=20115
ENSMUSG00000062997	Rpl35	ribosomal protein L35	66489	https://www.ncbi.nlm.nih.gov/gene/?term=66489
ENSMUSG00000063632	Sox11	SRY (sex determining region Y)-box 11	20666	https://www.ncbi.nlm.nih.gov/gene/?term=20666
ENSMUSG00000064294	Aox3	aldehyde oxidase 3	71724	https://www.ncbi.nlm.nih.gov/gene/?term=71724
ENSMUSG00000067006	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	20724	https://www.ncbi.nlm.nih.gov/gene/?term=20724
ENSMUSG00000067288	Rps28	ribosomal protein S28	54127	https://www.ncbi.nlm.nih.gov/gene/?term=54127
ENSMUSG00000068614	Actc1	actin, alpha, cardiac muscle 1	11464	https://www.ncbi.nlm.nih.gov/gene/?term=11464
ENSMUSG00000069272	Hist1h2ae	histone cluster 1, H2ae	319166	https://www.ncbi.nlm.nih.gov/gene/?term=319166
ENSMUSG00000069441	Dsg1a	desmoglein 1 alpha	13510	https://www.ncbi.nlm.nih.gov/gene/?term=13510
ENSMUSG00000070436	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	https://www.ncbi.nlm.nih.gov/gene/?term=12406
ENSMUSG00000070691	Runx3	runt related transcription factor 3	12399	https://www.ncbi.nlm.nih.gov/gene/?term=12399
ENSMUSG00000070990	Foxe1	forkhead box E1	110805	https://www.ncbi.nlm.nih.gov/gene/?term=110805
ENSMUSG00000071415	Rpl23	ribosomal protein L23	65019	https://www.ncbi.nlm.nih.gov/gene/?term=65019
ENSMUSG00000071415	LOC100044627	NA	100044627	https://www.ncbi.nlm.nih.gov/gene/?term=100044627
ENSMUSG00000071415	LOC100862455	NA	100862455	https://www.ncbi.nlm.nih.gov/gene/?term=100862455
ENSMUSG00000071537	Klrg2	killer cell lectin-like receptor subfamily G, member 2	74253	https://www.ncbi.nlm.nih.gov/gene/?term=74253
ENSMUSG00000073565	Prr16	proline rich 16	71373	https://www.ncbi.nlm.nih.gov/gene/?term=71373
ENSMUSG00000074129	Rpl13a	ribosomal protein L13A	22121	https://www.ncbi.nlm.nih.gov/gene/?term=22121
ENSMUSG00000074476	Spc24	SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)	67629	https://www.ncbi.nlm.nih.gov/gene/?term=67629
ENSMUSG00000078886	Gm2026	predicted gene 2026	100039060	https://www.ncbi.nlm.nih.gov/gene/?term=100039060
ENSMUSG00000079598	Clec2l	C-type lectin domain family 2, member L	665180	https://www.ncbi.nlm.nih.gov/gene/?term=665180
ENSMUSG00000081683	Fzd10	frizzled class receptor 10	93897	https://www.ncbi.nlm.nih.gov/gene/?term=93897
ENSMUSG00000084897	a	nonagouti	50518	https://www.ncbi.nlm.nih.gov/gene/?term=50518
ENSMUSG00000094777	Hist1h2ap	histone cluster 1, H2ap	319171	https://www.ncbi.nlm.nih.gov/gene/?term=319171
