userId	geneSymbol	geneName	entrezgene	gLink
Hmgn2	Hmgn2	high mobility group nucleosomal binding domain 2	15331	https://www.ncbi.nlm.nih.gov/gene/?term=15331
Mdk	Mdk	midkine	17242	https://www.ncbi.nlm.nih.gov/gene/?term=17242
Cthrc1	Cthrc1	collagen triple helix repeat containing 1	68588	https://www.ncbi.nlm.nih.gov/gene/?term=68588
Col14a1	Col14a1	collagen, type XIV, alpha 1	12818	https://www.ncbi.nlm.nih.gov/gene/?term=12818
Rpl18a	Rpl18a	ribosomal protein L18A	76808	https://www.ncbi.nlm.nih.gov/gene/?term=76808
Bdkrb1	Bdkrb1	bradykinin receptor, beta 1	12061	https://www.ncbi.nlm.nih.gov/gene/?term=12061
Rps23	Rps23	ribosomal protein S23	66475	https://www.ncbi.nlm.nih.gov/gene/?term=66475
Ncapg	Ncapg	non-SMC condensin I complex, subunit G	54392	https://www.ncbi.nlm.nih.gov/gene/?term=54392
Rpsa	Rpsa	ribosomal protein SA	16785	https://www.ncbi.nlm.nih.gov/gene/?term=16785
Lypd3	Lypd3	Ly6/Plaur domain containing 3	72434	https://www.ncbi.nlm.nih.gov/gene/?term=72434
Cxcl1	Cxcl1	chemokine (C-X-C motif) ligand 1	14825	https://www.ncbi.nlm.nih.gov/gene/?term=14825
Elovl4	Elovl4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4	83603	https://www.ncbi.nlm.nih.gov/gene/?term=83603
Ccnb2	Ccnb2	cyclin B2	12442	https://www.ncbi.nlm.nih.gov/gene/?term=12442
C1qtnf6	C1qtnf6	C1q and tumor necrosis factor related protein 6	72709	https://www.ncbi.nlm.nih.gov/gene/?term=72709
Mfap4	Mfap4	microfibrillar-associated protein 4	76293	https://www.ncbi.nlm.nih.gov/gene/?term=76293
Rpl11	Rpl11	ribosomal protein L11	67025	https://www.ncbi.nlm.nih.gov/gene/?term=67025
Bok	Bok	BCL2-related ovarian killer	51800	https://www.ncbi.nlm.nih.gov/gene/?term=51800
Anln	Anln	anillin, actin binding protein	68743	https://www.ncbi.nlm.nih.gov/gene/?term=68743
Timp1	Timp1	tissue inhibitor of metalloproteinase 1	21857	https://www.ncbi.nlm.nih.gov/gene/?term=21857
Kif22	Kif22	kinesin family member 22	110033	https://www.ncbi.nlm.nih.gov/gene/?term=110033
Rpl10a	Rpl10a	ribosomal protein L10A	19896	https://www.ncbi.nlm.nih.gov/gene/?term=19896
Rps19	Rps19	ribosomal protein S19	20085	https://www.ncbi.nlm.nih.gov/gene/?term=20085
Ovol1	Ovol1	ovo like zinc finger 1	18426	https://www.ncbi.nlm.nih.gov/gene/?term=18426
Snai2	Snai2	snail family zinc finger 2	20583	https://www.ncbi.nlm.nih.gov/gene/?term=20583
Lgals1	Lgals1	lectin, galactose binding, soluble 1	16852	https://www.ncbi.nlm.nih.gov/gene/?term=16852
Slc38a4	Slc38a4	solute carrier family 38, member 4	69354	https://www.ncbi.nlm.nih.gov/gene/?term=69354
Gjb2	Gjb2	gap junction protein, beta 2	14619	https://www.ncbi.nlm.nih.gov/gene/?term=14619
Fgf7	Fgf7	fibroblast growth factor 7	14178	https://www.ncbi.nlm.nih.gov/gene/?term=14178
Sox9	Sox9	SRY (sex determining region Y)-box 9	20682	https://www.ncbi.nlm.nih.gov/gene/?term=20682
Tk1	Tk1	thymidine kinase 1	21877	https://www.ncbi.nlm.nih.gov/gene/?term=21877
Zfp46	Zfp46	zinc finger protein 46	22704	https://www.ncbi.nlm.nih.gov/gene/?term=22704
Krt15	Krt15	keratin 15	16665	https://www.ncbi.nlm.nih.gov/gene/?term=16665
Cxcl9	Cxcl9	chemokine (C-X-C motif) ligand 9	17329	https://www.ncbi.nlm.nih.gov/gene/?term=17329
Pcbp2	Pcbp2	poly(rC) binding protein 2	18521	https://www.ncbi.nlm.nih.gov/gene/?term=18521
Krt14	Krt14	keratin 14	16664	https://www.ncbi.nlm.nih.gov/gene/?term=16664
Ccnb1	Ccnb1	cyclin B1	268697	https://www.ncbi.nlm.nih.gov/gene/?term=268697
Serinc2	Serinc2	serine incorporator 2	230779	https://www.ncbi.nlm.nih.gov/gene/?term=230779
Cyp2g1	Cyp2g1	cytochrome P450, family 2, subfamily g, polypeptide 1	13108	https://www.ncbi.nlm.nih.gov/gene/?term=13108
Tnfrsf19	Tnfrsf19	tumor necrosis factor receptor superfamily, member 19	29820	https://www.ncbi.nlm.nih.gov/gene/?term=29820
Snf8	Snf8	SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)	27681	https://www.ncbi.nlm.nih.gov/gene/?term=27681
Krt25	Krt25	keratin 25	70810	https://www.ncbi.nlm.nih.gov/gene/?term=70810
Myl12a	Myl12a	myosin, light chain 12A, regulatory, non-sarcomeric	67268	https://www.ncbi.nlm.nih.gov/gene/?term=67268
Rps15a	Rps15a	ribosomal protein S15A	267019	https://www.ncbi.nlm.nih.gov/gene/?term=267019
S100a6	S100a6	S100 calcium binding protein A6 (calcyclin)	20200	https://www.ncbi.nlm.nih.gov/gene/?term=20200
Fabp5	Fabp5	fatty acid binding protein 5, epidermal	16592	https://www.ncbi.nlm.nih.gov/gene/?term=16592
Krt73	Krt73	keratin 73	223915	https://www.ncbi.nlm.nih.gov/gene/?term=223915
Cenpa	Cenpa	centromere protein A	12615	https://www.ncbi.nlm.nih.gov/gene/?term=12615
Nusap1	Nusap1	nucleolar and spindle associated protein 1	108907	https://www.ncbi.nlm.nih.gov/gene/?term=108907
Rpl13a	Rpl13a	ribosomal protein L13A	22121	https://www.ncbi.nlm.nih.gov/gene/?term=22121
Myog	Myog	myogenin	17928	https://www.ncbi.nlm.nih.gov/gene/?term=17928
Dsc3	Dsc3	desmocollin 3	13507	https://www.ncbi.nlm.nih.gov/gene/?term=13507
Gm14226	Gm14226	predicted gene 14226	100462662	https://www.ncbi.nlm.nih.gov/gene/?term=100462662
Serpinh1	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	https://www.ncbi.nlm.nih.gov/gene/?term=12406
Pmaip1	Pmaip1	phorbol-12-myristate-13-acetate-induced protein 1	58801	https://www.ncbi.nlm.nih.gov/gene/?term=58801
Incenp	Incenp	inner centromere protein	16319	https://www.ncbi.nlm.nih.gov/gene/?term=16319
Sox11	Sox11	SRY (sex determining region Y)-box 11	20666	https://www.ncbi.nlm.nih.gov/gene/?term=20666
Hmgb2	Hmgb2	high mobility group box 2	97165	https://www.ncbi.nlm.nih.gov/gene/?term=97165
Foxe1	Foxe1	forkhead box E1	110805	https://www.ncbi.nlm.nih.gov/gene/?term=110805
